TIME,EURUSD,GBPUSD,AUDUSD,USDJPY,XAUUSD
2019.09.25 00:08:08,34.2,39.64,63.51,57.48,43.83
2019.09.25 00:13:08,34.2,39.64,63.51,57.48,43.83
2019.09.25 00:18:08,34.2,39.64,63.51,57.48,43.83
2019.09.25 00:23:08,34.2,39.64,63.51,57.48,43.83
2019.09.25 00:28:12,34.2,39.64,63.51,57.48,43.83
2019.09.25 00:33:08,35.71,39.58,63.54,58.34,43.69
2019.09.25 00:38:12,35.71,39.58,63.54,58.34,43.69
2019.09.25 00:43:08,35.71,39.58,63.54,58.34,43.69
2019.09.25 00:48:08,35.71,39.58,63.54,58.34,43.69
2019.09.25 00:53:08,35.71,39.58,63.54,58.34,43.69
2019.09.25 00:58:09,35.71,39.58,63.54,58.34,43.69
2019.09.25 01:03:08,35.72,39.26,62.55,57.76,43.63
2019.09.25 01:08:08,35.72,39.26,62.55,57.76,43.63
2019.09.25 01:13:08,35.72,39.26,62.55,57.76,43.63
2019.09.25 01:18:08,35.72,39.26,62.55,57.76,43.63
2019.09.25 01:23:08,35.72,39.26,62.55,57.76,43.63
2019.09.25 01:28:08,35.72,39.26,62.55,57.76,43.63
2019.09.25 01:33:08,35.31,39.24,62.59,58.16,43.24
2019.09.25 01:38:12,35.31,39.24,62.59,58.16,43.24
2019.09.25 01:43:08,35.31,39.24,62.59,58.16,43.24
2019.09.25 01:48:08,35.31,39.24,62.59,58.16,43.24
2019.09.25 01:53:08,35.31,39.24,62.59,58.16,43.24
2019.09.25 01:58:08,35.31,39.24,62.59,58.16,43.24
2019.09.25 02:03:08,35.3,39.25,62.58,58.16,43.24
2019.09.25 02:08:08,35.3,39.25,62.58,58.16,43.24
2019.09.25 02:13:08,35.3,39.25,62.58,58.16,43.24
2019.09.25 02:18:09,35.3,39.25,62.58,58.16,43.24
2019.09.25 02:23:08,35.3,39.25,62.58,58.16,43.24
2019.09.25 02:28:08,35.3,39.25,62.58,58.16,43.24
2019.09.25 02:33:08,35.81,39.21,62.66,57.8,42.86
2019.09.25 02:38:10,35.81,39.21,62.66,57.8,42.86
2019.09.25 02:43:09,35.81,39.21,62.66,57.8,42.86
2019.09.25 02:48:08,35.81,39.21,62.66,57.8,42.86
2019.09.25 02:53:08,35.81,39.21,62.66,57.8,42.86
2019.09.25 02:58:08,35.81,39.21,62.66,57.8,42.86
2019.09.25 03:03:08,35.93,39.28,62.19,57.74,42.89
2019.09.25 03:08:08,35.93,39.28,62.19,57.74,42.89
2019.09.25 03:13:08,35.93,39.28,62.19,57.74,42.89
2019.09.25 03:18:08,35.93,39.28,62.19,57.74,42.89
2019.09.25 03:23:08,35.93,39.28,62.19,57.74,42.89
2019.09.25 03:28:09,35.93,39.28,62.19,57.74,42.89
2019.09.25 03:33:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 03:38:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 03:43:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 03:48:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 03:53:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 03:58:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 04:03:08,35.71,39.29,62.19,57.77,43.25
2019.09.25 04:08:08,35.61,39.54,62.22,58.09,43.62
2019.09.25 04:13:08,35.61,39.54,62.22,58.09,43.62
2019.09.25 04:18:08,35.61,39.54,62.22,58.09,43.62
2019.09.25 04:23:09,35.61,39.54,62.22,58.09,43.62
2019.09.25 04:28:08,35.61,39.54,62.22,58.09,43.62
2019.09.25 04:33:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 04:38:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 04:43:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 04:48:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 04:53:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 04:58:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 05:03:08,35.62,39.54,62.23,57.34,43.56
2019.09.25 05:08:08,35.64,39.7,62.23,56.39,43.11
2019.09.25 05:13:08,35.64,39.7,62.23,56.39,43.11
2019.09.25 05:18:09,35.64,39.7,62.23,56.39,43.11
2019.09.25 05:23:08,35.64,39.7,62.23,56.39,43.11
2019.09.25 05:28:08,35.64,39.7,62.23,56.39,43.11
2019.09.25 05:33:08,35.66,39.77,61.77,55.78,42.81
2019.09.25 05:38:08,35.66,39.77,61.77,55.78,42.81
2019.09.25 05:43:08,35.66,39.77,61.77,55.78,42.81
2019.09.25 05:48:08,35.66,39.77,61.77,55.78,42.81
2019.09.25 05:53:08,35.66,39.77,61.77,55.78,42.81
2019.09.25 05:58:08,35.66,39.77,61.77,55.78,42.81
2019.09.25 06:03:08,35.88,39.85,61.63,55.65,43.24
2019.09.25 06:08:09,35.88,39.85,61.63,55.65,43.24
2019.09.25 06:13:08,35.88,39.85,61.63,55.65,43.24
2019.09.25 06:18:08,35.88,39.85,61.63,55.65,43.24
2019.09.25 06:23:08,35.88,39.85,61.63,55.65,43.24
2019.09.25 06:28:08,35.88,39.85,61.63,55.65,43.24
2019.09.25 06:33:08,35.94,39.96,61.84,55.61,43.35
2019.09.25 06:38:08,35.94,39.96,61.84,55.61,43.35
2019.09.25 06:43:08,35.94,39.96,61.84,55.61,43.35
2019.09.25 06:48:08,35.94,39.96,61.84,55.61,43.35
2019.09.25 06:53:08,35.94,39.96,61.84,55.61,43.35
2019.09.25 06:58:09,35.94,39.96,61.84,55.61,43.35
2019.09.25 07:03:08,35.96,39.97,62.04,55.53,43.35
2019.09.25 07:08:08,35.96,39.97,62.04,55.53,43.35
2019.09.25 07:13:08,35.96,39.97,62.04,55.53,43.35
2019.09.25 07:18:08,35.96,39.97,62.04,55.53,43.35
2019.09.25 07:23:08,35.96,39.97,62.04,55.53,43.35
2019.09.25 07:28:08,35.96,39.97,62.04,55.53,43.35
2019.09.25 07:33:08,35.97,40.03,61.63,55.4,43.33
2019.09.25 07:38:08,35.97,40.03,61.63,55.4,43.33
2019.09.25 07:43:08,35.97,40.03,61.63,55.4,43.33
2019.09.25 07:48:09,35.97,40.03,61.63,55.4,43.33
2019.09.25 07:53:08,35.97,40.03,61.63,55.4,43.33
2019.09.25 07:58:08,35.97,40.03,61.63,55.4,43.33
2019.09.25 08:03:08,36.01,40.05,61.98,55.38,42.69
2019.09.25 08:08:08,36.01,40.05,61.98,55.38,42.69
2019.09.25 08:13:08,36.01,40.05,61.98,55.38,42.69
2019.09.25 08:18:08,36.01,40.05,61.98,55.38,42.69
2019.09.25 08:23:08,36.01,40.05,61.98,55.38,42.69
2019.09.25 08:28:08,36.01,40.05,61.98,55.38,42.69
2019.09.25 08:33:08,35.93,40.4,62.04,55.41,42.75
2019.09.25 08:38:08,35.93,40.4,62.04,55.41,42.75
2019.09.25 08:43:09,35.93,40.4,62.04,55.41,42.75
2019.09.25 08:48:08,35.93,40.4,62.04,55.41,42.75
2019.09.25 08:53:08,35.93,40.4,62.04,55.41,42.75
2019.09.25 08:58:08,35.93,40.4,62.04,55.41,42.75
2019.09.25 09:03:08,35.93,40.4,62.04,55.41,42.75
2019.09.25 09:08:08,35.8,40.37,62.04,55.39,42.82
2019.09.25 09:13:08,35.8,40.37,62.04,55.39,42.82
2019.09.25 09:18:08,35.8,40.37,62.04,55.39,42.82
2019.09.25 09:23:08,35.8,40.37,62.04,55.39,42.82
2019.09.25 09:28:08,35.8,40.37,62.04,55.39,42.82
2019.09.25 09:33:08,35.79,40.67,62.05,55.34,42.79
2019.09.25 09:38:09,35.79,40.67,62.05,55.34,42.79
2019.09.25 09:43:08,35.79,40.67,62.05,55.34,42.79
2019.09.25 09:48:08,35.79,40.67,62.05,55.34,42.79
2019.09.25 09:53:08,35.79,40.67,62.05,55.34,42.79
2019.09.25 09:58:08,35.79,40.67,62.05,55.34,42.79
2019.09.25 10:03:08,35.79,40.71,62.13,55.11,42.72
2019.09.25 10:08:08,35.79,40.71,62.13,55.11,42.72
2019.09.25 10:13:08,35.79,40.71,62.13,55.11,42.72
2019.09.25 10:18:08,35.79,40.71,62.13,55.11,42.72
2019.09.25 10:23:08,35.79,40.71,62.13,55.11,42.72
2019.09.25 10:28:08,35.79,40.71,62.13,55.11,42.72
2019.09.25 10:33:09,35.99,39.69,62.13,55.2,42.47
2019.09.25 10:38:08,35.99,39.69,62.13,55.2,42.47
2019.09.25 10:43:08,35.99,39.69,62.13,55.2,42.47
2019.09.25 10:48:08,35.99,39.69,62.13,55.2,42.47
2019.09.25 10:53:08,35.99,39.69,62.13,55.2,42.47
2019.09.25 10:58:11,35.99,39.69,62.13,55.2,42.47
2019.09.25 11:03:08,35.99,40.13,62.18,55.41,42.59
2019.09.25 11:08:08,35.99,40.13,62.18,55.41,42.59
2019.09.25 11:13:08,35.99,40.13,62.18,55.41,42.59
2019.09.25 11:18:08,35.99,40.13,62.18,55.41,42.59
2019.09.25 11:23:08,35.99,40.13,62.18,55.41,42.59
2019.09.25 11:28:08,35.99,40.13,62.18,55.41,42.59
2019.09.25 11:33:08,35.92,41.02,62.51,55.31,42.4
2019.09.25 11:38:08,35.92,41.02,62.51,55.31,42.4
2019.09.25 11:43:09,35.92,41.02,62.51,55.31,42.4
2019.09.25 11:48:08,35.92,41.02,62.51,55.31,42.4
2019.09.25 11:53:08,35.92,41.02,62.51,55.31,42.4
2019.09.25 11:58:08,35.92,41.02,62.51,55.31,42.4
2019.09.25 12:03:08,35.95,40.26,62.5,55.35,42.39
2019.09.25 12:08:08,35.95,40.26,62.5,55.35,42.39
2019.09.25 12:13:08,35.95,40.26,62.5,55.35,42.39
2019.09.25 12:18:08,35.95,40.26,62.5,55.35,42.39
2019.09.25 12:23:08,35.95,40.26,62.5,55.35,42.39
2019.09.25 12:28:08,35.95,40.26,62.5,55.35,42.39
2019.09.25 12:33:08,35.86,40.28,62.3,55.27,42.76
2019.09.25 12:38:08,35.86,40.28,62.3,55.27,42.76
2019.09.25 12:43:09,35.86,40.28,62.3,55.27,42.76
2019.09.25 12:48:08,35.86,40.28,62.3,55.27,42.76
2019.09.25 12:53:08,35.86,40.28,62.3,55.27,42.76
2019.09.25 12:58:08,35.86,40.28,62.3,55.27,42.76
2019.09.25 13:03:08,36.11,39.83,62.38,55.21,42.77
2019.09.25 13:08:08,36.11,39.83,62.38,55.21,42.77
2019.09.25 13:13:08,36.11,39.83,62.38,55.21,42.77
2019.09.25 13:18:08,36.11,39.83,62.38,55.21,42.77
2019.09.25 13:23:08,36.11,39.83,62.38,55.21,42.77
2019.09.25 13:28:08,36.11,39.83,62.38,55.21,42.77
2019.09.25 13:33:09,36.26,40.15,62.75,55.15,42.14
2019.09.25 13:38:08,36.26,40.15,62.75,55.15,42.14
2019.09.25 13:43:08,36.26,40.15,62.75,55.15,42.14
2019.09.25 13:48:08,36.26,40.15,62.75,55.15,42.14
2019.09.25 13:53:08,36.26,40.15,62.75,55.15,42.14
2019.09.25 13:58:08,36.26,40.15,62.75,55.15,42.14
2019.09.25 14:03:08,36.22,39.95,62.71,55.12,42.33
2019.09.25 14:08:08,36.22,39.95,62.71,55.12,42.33
2019.09.25 14:13:09,36.22,39.95,62.71,55.12,42.33
2019.09.25 14:18:08,36.22,39.95,62.71,55.12,42.33
2019.09.25 14:23:13,36.22,39.95,62.71,55.12,42.33
2019.09.25 14:28:08,36.22,39.95,62.71,55.12,42.33
2019.09.25 14:33:08,36.17,40.42,62.7,55.22,42.46
2019.09.25 14:38:08,36.17,40.42,62.7,55.22,42.46
2019.09.25 14:43:09,36.17,40.42,62.7,55.22,42.46
2019.09.25 14:48:08,36.17,40.42,62.7,55.22,42.46
2019.09.25 14:53:08,36.17,40.42,62.7,55.22,42.46
2019.09.25 14:58:08,36.17,40.42,62.7,55.22,42.46
2019.09.25 15:03:08,35.77,41.24,62.45,55.09,42.62
2019.09.25 15:08:08,35.77,41.24,62.45,55.09,42.62
2019.09.25 15:13:08,35.77,41.24,62.45,55.09,42.62
2019.09.25 15:18:08,35.77,41.24,62.45,55.09,42.62
2019.09.25 15:23:08,35.77,41.24,62.45,55.09,42.62
2019.09.25 15:28:09,35.77,41.24,62.45,55.09,42.62
2019.09.25 15:33:08,35.71,41.69,65.73,55.68,42.57
2019.09.25 15:38:08,35.71,41.69,65.73,55.68,42.57
2019.09.25 15:43:08,35.71,41.69,65.73,55.68,42.57
2019.09.25 15:48:08,35.71,41.69,65.73,55.68,42.57
2019.09.25 15:53:08,35.71,41.69,65.73,55.68,42.57
2019.09.25 15:58:08,35.71,41.69,65.73,55.68,42.57
2019.09.25 16:03:08,35.7,41.71,65.79,55.54,42.88
2019.09.25 16:08:08,35.7,41.71,65.79,55.54,42.88
2019.09.25 16:13:08,35.7,41.71,65.79,55.54,42.88
2019.09.25 16:18:26,35.7,41.71,65.79,55.54,42.88
2019.09.25 16:23:09,35.7,41.71,65.79,55.54,42.88
2019.09.25 16:28:08,35.7,41.71,65.79,55.54,42.88
2019.09.25 16:33:08,35.69,41.59,66.27,55.35,43.01
2019.09.25 16:38:08,35.69,41.59,66.27,55.35,43.01
2019.09.25 16:43:09,35.69,41.59,66.27,55.35,43.01
2019.09.25 16:48:08,35.69,41.59,66.27,55.35,43.01
2019.09.25 16:53:08,35.69,41.59,66.27,55.35,43.01
2019.09.25 16:58:09,35.69,41.59,66.27,55.35,43.01
2019.09.25 17:03:08,35.69,41.59,66.27,55.35,43.01
2019.09.25 17:08:08,35.69,41.61,66.21,55.39,42.79
2019.09.25 17:13:15,35.69,41.61,66.21,55.39,42.79
2019.09.25 17:18:08,35.69,41.61,66.21,55.39,42.79
2019.09.25 17:23:08,35.69,41.61,66.21,55.39,42.79
2019.09.25 17:28:08,35.69,41.61,66.21,55.39,42.79
2019.09.25 17:33:08,36.11,42.15,66.97,55.85,42.86
2019.09.25 17:38:08,36.11,42.15,66.97,55.85,42.86
2019.09.25 17:43:08,36.11,42.15,66.97,55.85,42.86
2019.09.25 17:48:08,36.11,42.15,66.97,55.85,42.86
2019.09.25 17:53:08,36.11,42.15,66.97,55.85,42.86
2019.09.25 17:58:08,36.11,42.15,66.97,55.85,42.86
2019.09.25 18:03:08,36.25,42.09,67.04,56.88,43.14
2019.09.25 18:08:09,36.25,42.09,67.04,56.88,43.14
2019.09.25 18:13:08,36.25,42.09,67.04,56.88,43.14
2019.09.25 18:18:08,36.25,42.09,67.04,56.88,43.14
2019.09.25 18:23:08,36.25,42.09,67.04,56.88,43.14
2019.09.25 18:28:08,36.25,42.09,67.04,56.88,43.14
2019.09.25 18:33:08,36.44,42.08,67.24,56.92,44.27
2019.09.25 18:38:08,36.44,42.08,67.24,56.92,44.27
2019.09.25 18:43:11,36.44,42.08,67.24,56.92,44.27
2019.09.25 18:48:08,36.44,42.08,67.24,56.92,44.27
2019.09.25 18:53:08,36.44,42.08,67.24,56.92,44.27
2019.09.25 18:58:08,36.44,42.08,67.24,56.92,44.27
2019.09.25 19:03:08,35.86,42.48,67.15,57.03,44.52
2019.09.25 19:08:08,35.86,42.48,67.15,57.03,44.52
2019.09.25 19:13:08,35.86,42.48,67.15,57.03,44.52
2019.09.25 19:18:08,35.86,42.48,67.15,57.03,44.52
2019.09.25 19:23:08,35.86,42.48,67.15,57.03,44.52
2019.09.25 19:28:08,35.86,42.48,67.15,57.03,44.52
2019.09.25 19:33:09,35.97,42.6,67.16,56.69,45.29
2019.09.25 19:38:08,35.97,42.6,67.16,56.69,45.29
2019.09.25 19:43:08,35.97,42.6,67.16,56.69,45.29
2019.09.25 19:48:08,35.97,42.6,67.16,56.69,45.29
2019.09.25 19:53:08,35.97,42.6,67.16,56.69,45.29
2019.09.25 19:58:08,35.97,42.6,67.16,56.69,45.29
2019.09.25 20:03:08,36.02,42.85,67.19,56.76,45.24
2019.09.25 20:08:08,36.02,42.85,67.19,56.76,45.24
2019.09.25 20:13:08,36.02,42.85,67.19,56.76,45.24
2019.09.25 20:18:09,36.02,42.85,67.19,56.76,45.24
2019.09.25 20:23:08,36.02,42.85,67.19,56.76,45.24
2019.09.25 20:28:08,36.02,42.85,67.19,56.76,45.24
2019.09.25 20:33:11,36.18,42.75,67.2,56.69,45.22
2019.09.25 20:38:08,36.18,42.75,67.2,56.69,45.22
2019.09.25 20:43:08,36.18,42.75,67.2,56.69,45.22
2019.09.25 20:48:08,36.18,42.75,67.2,56.69,45.22
2019.09.25 20:53:08,36.18,42.75,67.2,56.69,45.22
2019.09.25 20:58:08,36.18,42.75,67.2,56.69,45.22
2019.09.25 21:03:08,36.1,42.78,67.2,56.63,45.49
2019.09.25 21:08:08,36.1,42.78,67.2,56.63,45.49
2019.09.25 21:13:09,36.1,42.78,67.2,56.63,45.49
2019.09.25 21:18:08,36.1,42.78,67.2,56.63,45.49
2019.09.25 21:23:08,36.1,42.78,67.2,56.63,45.49
2019.09.25 21:28:15,36.1,42.78,67.2,56.63,45.49
2019.09.25 21:33:10,36.17,42.81,67.21,56.42,45.8
2019.09.25 21:38:08,36.17,42.81,67.21,56.42,45.8
2019.09.25 21:43:08,36.17,42.81,67.21,56.42,45.8
2019.09.25 21:48:08,36.17,42.81,67.21,56.42,45.8
2019.09.25 21:53:09,36.17,42.81,67.21,56.42,45.8
2019.09.25 21:58:08,36.17,42.81,67.21,56.42,45.8
2019.09.25 22:03:08,36.37,42.82,67.21,56.25,44.89
2019.09.25 22:08:08,36.37,42.82,67.21,56.25,44.89
2019.09.25 22:13:08,36.37,42.82,67.21,56.25,44.89
2019.09.25 22:18:08,36.37,42.82,67.21,56.25,44.89
2019.09.25 22:23:08,36.37,42.82,67.21,56.25,44.89
2019.09.25 22:28:08,36.37,42.82,67.21,56.25,44.89
2019.09.25 22:33:08,36.33,42.8,67.16,56.26,44.68
2019.09.25 22:38:08,36.33,42.8,67.16,56.26,44.68
2019.09.25 22:43:09,36.33,42.8,67.16,56.26,44.68
2019.09.25 22:48:13,36.33,42.8,67.16,56.26,44.68
2019.09.25 22:53:08,36.33,42.8,67.16,56.26,44.68
2019.09.25 22:58:11,36.33,42.8,67.16,56.26,44.68
2019.09.25 23:03:08,36.35,42.78,67.18,56.84,44.65
2019.09.25 23:08:08,36.35,42.78,67.18,56.84,44.65
2019.09.25 23:13:08,36.35,42.78,67.18,56.84,44.65
2019.09.25 23:18:08,36.35,42.78,67.18,56.84,44.65
2019.09.25 23:23:08,36.35,42.78,67.18,56.84,44.65
2019.09.25 23:28:08,36.35,42.78,67.18,56.84,44.65
2019.09.25 23:33:08,36.35,43.74,67.18,56.61,44.72
2019.09.25 23:38:08,36.35,43.74,67.18,56.61,44.72
2019.09.25 23:43:09,36.35,43.74,67.18,56.61,44.72
2019.09.25 23:48:08,36.35,43.74,67.18,56.61,44.72
2019.09.25 23:53:08,36.35,43.74,67.18,56.61,44.72
2019.09.25 23:58:08,36.35,43.74,67.18,56.61,44.72
2019.09.26 00:03:08,36.32,43.76,67.17,56.62,44.7
2019.09.26 00:08:08,36.32,43.76,67.17,56.62,44.7
2019.09.26 00:13:08,36.32,43.76,67.17,56.62,44.7
2019.09.26 00:18:08,36.32,43.76,67.17,56.62,44.7
2019.09.26 00:23:08,36.32,43.76,67.17,56.62,44.7
2019.09.26 00:28:09,36.32,43.76,67.17,56.62,44.7
2019.09.26 00:33:08,37.84,45.26,69.05,55.39,46.05
2019.09.26 00:38:08,37.84,45.26,69.05,55.39,46.05
2019.09.26 00:43:08,37.84,45.26,69.05,55.39,46.05
2019.09.26 00:48:08,37.84,45.26,69.05,55.39,46.05
2019.09.26 00:53:08,37.84,45.26,69.05,55.39,46.05
2019.09.26 00:58:08,37.84,45.26,69.05,55.39,46.05
2019.09.26 01:03:11,38.01,45.41,68.33,55.43,46.26
2019.09.26 01:08:09,38.01,45.41,68.33,55.43,46.26
2019.09.26 01:13:08,38.01,45.41,68.33,55.43,46.26
2019.09.26 01:18:08,38.01,45.41,68.33,55.43,46.26
2019.09.26 01:23:08,38.01,45.41,68.33,55.43,46.26
2019.09.26 01:28:08,38.01,45.41,68.33,55.43,46.26
2019.09.26 01:33:08,37.84,45.4,68.36,55.18,46.49
2019.09.26 01:38:08,37.84,45.4,68.36,55.18,46.49
2019.09.26 01:43:08,37.84,45.4,68.36,55.18,46.49
2019.09.26 01:48:08,37.84,45.4,68.36,55.18,46.49
2019.09.26 01:53:08,37.84,45.4,68.36,55.18,46.49
2019.09.26 01:58:09,37.84,45.4,68.36,55.18,46.49
2019.09.26 02:03:08,37.73,45.43,68.38,55.2,46.6
2019.09.26 02:08:08,37.73,45.43,68.38,55.2,46.6
2019.09.26 02:13:08,37.73,45.43,68.38,55.2,46.6
2019.09.26 02:18:08,37.73,45.43,68.38,55.2,46.6
2019.09.26 02:23:08,37.73,45.43,68.38,55.2,46.6
2019.09.26 02:28:08,37.73,45.43,68.38,55.2,46.6
2019.09.26 02:33:08,37.75,45.48,68.33,55.71,46.98
2019.09.26 02:38:08,37.75,45.48,68.33,55.71,46.98
2019.09.26 02:43:08,37.75,45.48,68.33,55.71,46.98
2019.09.26 02:48:08,37.75,45.48,68.33,55.71,46.98
2019.09.26 02:53:09,37.75,45.48,68.33,55.71,46.98
2019.09.26 02:58:08,37.75,45.48,68.33,55.71,46.98
2019.09.26 03:03:08,37.71,45.5,68.25,55.77,46.91
2019.09.26 03:08:08,37.71,45.5,68.25,55.77,46.91
2019.09.26 03:13:08,37.71,45.5,68.25,55.77,46.91
2019.09.26 03:18:08,37.71,45.5,68.25,55.77,46.91
2019.09.26 03:23:08,37.71,45.5,68.25,55.77,46.91
2019.09.26 03:28:08,37.71,45.5,68.25,55.77,46.91
2019.09.26 03:33:08,37.76,45.47,68.19,57.49,46.38
2019.09.26 03:38:08,37.76,45.47,68.19,57.49,46.38
2019.09.26 03:43:08,37.76,45.47,68.19,57.49,46.38
2019.09.26 03:48:09,37.76,45.47,68.19,57.49,46.38
2019.09.26 03:53:08,37.76,45.47,68.19,57.49,46.38
2019.09.26 03:58:08,37.76,45.47,68.19,57.49,46.38
2019.09.26 04:03:08,37.76,45.47,68.19,57.49,46.38
2019.09.26 04:08:08,37.7,45.41,68.22,57.07,46.4
2019.09.26 04:13:08,37.7,45.41,68.22,57.07,46.4
2019.09.26 04:18:08,37.7,45.41,68.22,57.07,46.4
2019.09.26 04:23:08,37.7,45.41,68.22,57.07,46.4
2019.09.26 04:28:08,37.7,45.41,68.22,57.07,46.4
2019.09.26 04:33:08,37.7,45.41,68.22,57.07,46.4
2019.09.26 04:38:08,37.7,45.4,67.77,57.13,46.52
2019.09.26 04:43:08,37.7,45.4,67.77,57.13,46.52
2019.09.26 04:48:09,37.7,45.4,67.77,57.13,46.52
2019.09.26 04:53:08,37.7,45.4,67.77,57.13,46.52
2019.09.26 04:58:08,37.7,45.4,67.77,57.13,46.52
2019.09.26 05:03:08,37.7,45.4,67.77,57.13,46.52
2019.09.26 05:08:08,37.66,45.41,67.8,57.1,46.5
2019.09.26 05:13:08,37.66,45.41,67.8,57.1,46.5
2019.09.26 05:18:08,37.66,45.41,67.8,57.1,46.5
2019.09.26 05:23:08,37.66,45.41,67.8,57.1,46.5
2019.09.26 05:28:08,37.66,45.41,67.8,57.1,46.5
2019.09.26 05:33:08,37.63,45.29,67.85,57.29,46.49
2019.09.26 05:38:09,37.63,45.29,67.85,57.29,46.49
2019.09.26 05:43:08,37.63,45.29,67.85,57.29,46.49
2019.09.26 05:48:08,37.63,45.29,67.85,57.29,46.49
2019.09.26 05:53:08,37.63,45.29,67.85,57.29,46.49
2019.09.26 05:58:08,37.63,45.29,67.85,57.29,46.49
2019.09.26 06:03:08,37.63,45.29,67.85,57.29,46.49
2019.09.26 06:08:08,37.63,45.25,67.98,57.36,45.97
2019.09.26 06:13:08,37.63,45.25,67.98,57.36,45.97
2019.09.26 06:18:08,37.63,45.25,67.98,57.36,45.97
2019.09.26 06:23:08,37.63,45.25,67.98,57.36,45.97
2019.09.26 06:28:08,37.63,45.25,67.98,57.36,45.97
2019.09.26 06:33:09,37.47,45.15,67.98,57.28,46.0
2019.09.26 06:38:08,37.47,45.15,67.98,57.28,46.0
2019.09.26 06:43:08,37.47,45.15,67.98,57.28,46.0
2019.09.26 06:48:08,37.47,45.15,67.98,57.28,46.0
2019.09.26 06:53:08,37.47,45.15,67.98,57.28,46.0
2019.09.26 06:58:08,37.47,45.15,67.98,57.28,46.0
2019.09.26 07:03:08,37.45,45.11,67.77,57.74,46.0
2019.09.26 07:08:08,37.45,45.11,67.77,57.74,46.0
2019.09.26 07:13:08,37.45,45.11,67.77,57.74,46.0
2019.09.26 07:18:08,37.45,45.11,67.77,57.74,46.0
2019.09.26 07:23:12,37.45,45.11,67.77,57.74,46.0
2019.09.26 07:28:08,37.45,45.11,67.77,57.74,46.0
2019.09.26 07:33:08,37.45,45.07,67.47,57.79,45.86
2019.09.26 07:38:11,37.45,45.07,67.47,57.79,45.86
2019.09.26 07:43:08,37.45,45.07,67.47,57.79,45.86
2019.09.26 07:48:08,37.45,45.07,67.47,57.79,45.86
2019.09.26 07:53:08,37.45,45.07,67.47,57.79,45.86
2019.09.26 07:58:08,37.45,45.07,67.47,57.79,45.86
2019.09.26 08:03:08,37.42,45.04,67.54,57.63,45.8
2019.09.26 08:08:09,37.42,45.04,67.54,57.63,45.8
2019.09.26 08:13:08,37.42,45.04,67.54,57.63,45.8
2019.09.26 08:18:08,37.42,45.04,67.54,57.63,45.8
2019.09.26 08:23:08,37.42,45.04,67.54,57.63,45.8
2019.09.26 08:28:08,37.42,45.04,67.54,57.63,45.8
2019.09.26 08:33:08,37.43,45.15,68.06,57.67,44.95
2019.09.26 08:38:08,37.43,45.15,68.06,57.67,44.95
2019.09.26 08:43:08,37.43,45.15,68.06,57.67,44.95
2019.09.26 08:48:08,37.43,45.15,68.06,57.67,44.95
2019.09.26 08:53:09,37.43,45.15,68.06,57.67,44.95
2019.09.26 08:58:08,37.43,45.15,68.06,57.67,44.95
2019.09.26 09:03:08,37.46,45.19,68.04,57.66,45.33
2019.09.26 09:08:08,37.46,45.19,68.04,57.66,45.33
2019.09.26 09:13:08,37.46,45.19,68.04,57.66,45.33
2019.09.26 09:18:08,37.46,45.19,68.04,57.66,45.33
2019.09.26 09:23:08,37.46,45.19,68.04,57.66,45.33
2019.09.26 09:28:08,37.46,45.19,68.04,57.66,45.33
2019.09.26 09:33:08,37.47,44.6,68.16,57.71,45.42
2019.09.26 09:38:08,37.47,44.6,68.16,57.71,45.42
2019.09.26 09:43:09,37.47,44.6,68.16,57.71,45.42
2019.09.26 09:48:08,37.47,44.6,68.16,57.71,45.42
2019.09.26 09:53:08,37.47,44.6,68.16,57.71,45.42
2019.09.26 09:58:08,37.47,44.6,68.16,57.71,45.42
2019.09.26 10:03:08,37.49,43.67,67.94,57.73,45.05
2019.09.26 10:08:08,37.49,43.67,67.94,57.73,45.05
2019.09.26 10:13:08,37.49,43.67,67.94,57.73,45.05
2019.09.26 10:18:08,37.49,43.67,67.94,57.73,45.05
2019.09.26 10:23:08,37.49,43.67,67.94,57.73,45.05
2019.09.26 10:28:08,37.49,43.67,67.94,57.73,45.05
2019.09.26 10:33:08,37.42,43.58,67.87,56.08,44.39
2019.09.26 10:38:09,37.42,43.58,67.87,56.08,44.39
2019.09.26 10:43:08,37.42,43.58,67.87,56.08,44.39
2019.09.26 10:48:08,37.42,43.58,67.87,56.08,44.39
2019.09.26 10:53:08,37.42,43.58,67.87,56.08,44.39
2019.09.26 10:58:08,37.42,43.58,67.87,56.08,44.39
2019.09.26 11:03:08,37.49,44.61,67.84,55.97,44.12
2019.09.26 11:08:08,37.49,44.61,67.84,55.97,44.12
2019.09.26 11:13:08,37.49,44.61,67.84,55.97,44.12
2019.09.26 11:18:08,37.49,44.61,67.84,55.97,44.12
